Feb-22-2021,120.2
Feb-23-2021,118.6
Feb-24-2021,118.4
Feb-25-2021,117.8
Feb-26-2021,117.3
Feb-27-2021,117.0
Feb-21-2021,120.2
Feb-28-2021,118
